Full Path,Name,URL,Description
經濟資料庫/02微積分/2.01微甲統教/2.01.1張鎮華/101學年度下小考,101學年度下小考,https://drive.google.com/drive/folders/1hxgHpknqgm6HXETrRM9rws3J5uU_ubu9,
經濟資料庫/02微積分/2.01微甲統教/2.01.1張鎮華/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1nHUPR5mb4CzDYbCaFfpiIwU0Lj50vYAl,
經濟資料庫/02微積分/2.01微甲統教/2.01.3朱樺,2.01.3朱樺,https://drive.google.com/drive/folders/1_iVqzAigCcfJrXV3LDCdDYeB1nHMyWw0,
經濟資料庫/02微積分/2.01微甲統教/2.01.3朱樺/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/19hXzfP-nCcmW2khP3THsNP1KnXUe3v8x,
經濟資料庫/02微積分/2.01微甲統教/2.01.4林楨芸,2.01.4林楨芸,https://drive.google.com/drive/folders/1g2vguQ5FczkyBoZ2jgtEfeDrk6JIcyZk,
經濟資料庫/02微積分/2.02微乙統教,2.02微乙統教,https://drive.google.com/drive/folders/1SOsWLc8dlWTf4o_QMQaM61F89WeyYTzU,
經濟資料庫/02微積分/2.02微乙統教/2.02.7林楨芸,2.02.7林楨芸,https://drive.google.com/drive/folders/15P0fdp_K0w3YlmSukPR0zz4VcYyH0nsz,
經濟資料庫/02微積分/2.02微乙統教/2.02.7林楨芸/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1MZaIy6Sfet4-j3WeUefdbKQlh2e3NCaf,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源,2.02.0學習資源,https://drive.google.com/drive/folders/19MVT4MtJXd71FpXfPnZIh3tF42FBZ7up,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考,小考,https://drive.google.com/drive/folders/1Lp4AhxILC7Q93Fef5fkNg9fT3G7-IUAk,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/098下學期,098下學期,https://drive.google.com/drive/folders/11DXSlKhrG252omEJaPMhDwcx4VHXaOeJ,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/103上學期,103上學期,https://drive.google.com/drive/folders/1L6N61IE8tolzTBEXGRoLg2ctYX5Cp-ao,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/099下學期,099下學期,https://drive.google.com/drive/folders/1mD7fbKiAOo_hd4Fn8Bb5JTg5uZLhZKcf,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/100上學期,100上學期,https://drive.google.com/drive/folders/15FwsFnHdV4XpJlcwVh0dc6d0oar9Odxd,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/105下學期,105下學期,https://drive.google.com/drive/folders/18bkZcwltWYt7_HXQgaFV1ocTZD-dspDj,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/102上學期,102上學期,https://drive.google.com/drive/folders/1K-e5p1dJCNVl6ZKoRq8hSh86HlVcmQmk,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/101下學期,101下學期,https://drive.google.com/drive/folders/1OOg7agjjcBydn6_15gUR4MZmeXOriK29,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/104下學期,104下學期,https://drive.google.com/drive/folders/1XgCTQZ-qzANExUkLTcisEdfvszlaW4O3,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/101上學期,101上學期,https://drive.google.com/drive/folders/1cyQOHZduY5t2u48uT2Cr2KDEdSlSHj3y,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/103下學期,103下學期,https://drive.google.com/drive/folders/1jVhqYmvjP6j9I0E-GZQbXMMq29dtIJ1S,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/105上學期,105上學期,https://drive.google.com/drive/folders/1nIz_ndbDy0yIkPQq8-057ilHhi94rMWU,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/104上學期,104上學期,https://drive.google.com/drive/folders/1soz9Zmc_EHBGx5UukVSsL8ZGadnuAg8D,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/100下學期,100下學期,https://drive.google.com/drive/folders/1tFS30aRKW-pavB6ma7yjleHu_nwC73Tk,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/099上學期,099上學期,https://drive.google.com/drive/folders/1e71CdW-2y4xhL5Of95_tYZSlIwJQK9ig,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/小考/102下學期,102下學期,https://drive.google.com/drive/folders/1mYyxtNNBg4GYMPCjAOwjZVIMNHAfkZW2,
經濟資料庫/02微積分/2.02微乙統教/2.02.0學習資源/統一教學網,統一教學網,https://drive.google.com/drive/folders/1csLsyIrIdLRl7AUrbfGwaAGGjmizh93x,
經濟資料庫/02微積分/2.02微乙統教/2.02.5莊正良,2.02.5莊正良,https://drive.google.com/drive/folders/1NyR-wfwNDV-fEoKV1GHxfIZIEt5rMBFV,
經濟資料庫/02微積分/2.02微乙統教/2.02.5莊正良/xxxx,xxxx,https://drive.google.com/drive/folders/1BFmPpkunhH1g-YOkGKwhderpqK7XJr-n,
經濟資料庫/02微積分/2.02微乙統教/2.02.5莊正良/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1MxLDQfdLqm5K8xXIsLoHh8o0hktKylqr,
經濟資料庫/02微積分/2.02微乙統教/2.02.5莊正良/102上學期微乙小考,102上學期微乙小考,https://drive.google.com/drive/folders/1ycb_YUFW7MndAjkeP5sZaW4z0fMoDZ20,
經濟資料庫/02微積分/2.02微乙統教/2.02.4陳其誠,2.02.4陳其誠,https://drive.google.com/drive/folders/1R16oE_A3y2C2sixRdfBcBjCgSogWs7NH,
經濟資料庫/02微積分/2.02微乙統教/2.02.4陳其誠/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1wgaR1VGrfL4FcSLCAqequafrrxXaYh_b,
經濟資料庫/02微積分/2.02微乙統教/2.02.6李瑩英,2.02.6李瑩英,https://drive.google.com/drive/folders/1tOdzmF7WVdCe_IWX-t_e0n84wwVOKJnA,
經濟資料庫/02微積分/2.02微乙統教/2.02.6李瑩英/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1xktuFTRu9rUbjN6_bY2WYljrdnUzEcJp,
經濟資料庫/02微積分/2.02微乙統教/2.02.1蔡宜洵,2.02.1蔡宜洵,https://drive.google.com/drive/folders/1GBRVN3UHNawof52U-XfSlmbgcsI4ezoa,
經濟資料庫/02微積分/2.02微乙統教/2.02.1蔡宜洵/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1Vix-k9PbNvwrwaFbpL4BeKJ7xtrVALdm,
經濟資料庫/02微積分/2.02微乙統教/2.02.8李秋坤,2.02.8李秋坤,https://drive.google.com/drive/folders/1TU9XPifgi4qrLl7BFb2XQPO3ylR-D9GJ,
經濟資料庫/02微積分/2.02微乙統教/2.02.8李秋坤/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1y3HzE_cUsv53se9FWDwGrREynMaBdkhC,
經濟資料庫/02微積分/2.03微乙非統教,2.03微乙非統教,https://drive.google.com/drive/folders/1W_mrdjaaJWdZPwQY9BCJoBFcO39Jk7p-,
經濟資料庫/02微積分/2.03微乙非統教/2.03.2蔡聰明,2.03.2蔡聰明,https://drive.google.com/drive/folders/1-1XjrOwSMz8g34_J7GmNstPXcKgQgmsR,
經濟資料庫/02微積分/2.03微乙非統教/2.03.6楊維哲,2.03.6楊維哲,https://drive.google.com/drive/folders/1CWLkAQvhSKDKCgKVBGe2KBtZLl_QJmjK,
經濟資料庫/02微積分/2.03微乙非統教/2.03.3張秋俊,2.03.3張秋俊,https://drive.google.com/drive/folders/1CdCcQgbr8Wu8KG7DxxGueMqN1WzJj621,
經濟資料庫/02微積分/2.03微乙非統教/2.03.3張秋俊/100上學期期中考,100上學期期中考,https://drive.google.com/drive/folders/1MKv6tq2d-G-px_EU-NLbtumeKV4-dx0g,
經濟資料庫/02微積分/2.03微乙非統教/2.03.3張秋俊/小考,小考,https://drive.google.com/drive/folders/1frMMYkZrT8B4fPPMCv6up1RzwKSHLjXz,
經濟資料庫/02微積分/2.03微乙非統教/2.03.3張秋俊/100下學期期中考,100下學期期中考,https://drive.google.com/drive/folders/1u8JDWZQFLn-U9ZK7ui8mCwPJW657MRjU,
經濟資料庫/02微積分/2.03微乙非統教/2.03.3張秋俊/100上學期期末考,100上學期期末考,https://drive.google.com/drive/folders/1vRiVbJeMmTAYnOevApwMJNrmKieB7XEg,
經濟資料庫/02微積分/2.03微乙非統教/2.03.5詹進吉,2.03.5詹進吉,https://drive.google.com/drive/folders/1F_H7MZzUP-fzqKCkOr7qSuMkCOZ83TMf,
經濟資料庫/02微積分/2.03微乙非統教/2.03.4張秀瑜,2.03.4張秀瑜,https://drive.google.com/drive/folders/1Kpn1LbHwEWTPB7dwg906NL8PHCTuMGpB,
經濟資料庫/02微積分/2.03微乙非統教/2.03.1李聰成,2.03.1李聰成,https://drive.google.com/drive/folders/1U9sa8oxoZL7VQxoBjPXfH7l8JvyhBQ0F,
經濟資料庫/02微積分/2.03微乙非統教/2.03.1李聰成/100下學期期中,100下學期期中,https://drive.google.com/drive/folders/17EH_gwP_UitK9r8ULFtHGhFUgXz2GdeE,
經濟資料庫/02微積分/2.03微乙非統教/2.03.1李聰成/100上學期期末,100上學期期末,https://drive.google.com/drive/folders/1OE-5JRZvYT7wZxehScyiR9KS6I7Ph-h2,
經濟資料庫/02微積分/2.03微乙非統教/2.03.1李聰成/100下學期期末,100下學期期末,https://drive.google.com/drive/folders/1i_V1DgzG7pU6pIJloq8ifbMnX5zHEmKK,
經濟資料庫/02微積分/2.03微乙非統教/2.03.1李聰成/100上學期期中,100上學期期中,https://drive.google.com/drive/folders/1wImrd8HloMrykwEyPVP0KC3WZK9r-pF3,
經濟資料庫/02微積分/2.04微積分模組班,2.04微積分模組班,https://drive.google.com/drive/folders/1qn6CUnMF2eJjRLlhRtwjSlQfpg54niqE,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如,2.04.1蔡雅如,https://drive.google.com/drive/folders/18ZxvH8eKOhqLBcgU20XJPrycS-wQdxEB,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4,微積分4,https://drive.google.com/drive/folders/10ej3kLVkKCm3qAr3ZlEHo67K20qaYHQl,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4/02 小考,02 小考,https://drive.google.com/drive/folders/1REv9K1X_VK_S2EXhV1GrQuprSPwirM4O,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4/01 期末考,01 期末考,https://drive.google.com/drive/folders/1kptfh6LHyUZY9rD-p2HxKwFttVc7B9M0,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1,微積分1,https://drive.google.com/drive/folders/1ZJ5JdXRT1ZBJZ7kJ3G-dHpfew7xJwgwM,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1/02 小考,02 小考,https://drive.google.com/drive/folders/18D7jb0WvCNgA9oWPC7qm7uZipK-jGBq-,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1/01 期末考,01 期末考,https://drive.google.com/drive/folders/1it-y3xbzIXyMBeb8mD7m1fYzdKrvWvQs,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2,微積分2,https://drive.google.com/drive/folders/1nJx1HsoizUuFFyAxgV1rNGOZ7LxoLUCo,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2/01 期末考,01 期末考,https://drive.google.com/drive/folders/11MbqQ0dSWMzuUgK8hUQucIY5_tNmiOMj,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2/02 小考,02 小考,https://drive.google.com/drive/folders/1cgaBNk56XY_XjDFn66GaNO3Psn7htsfA,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3,微積分3,https://drive.google.com/drive/folders/1yzrKjVU5ZyKxXBYdutT2kuHeKxg0w099,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3/01 期末考,01 期末考,https://drive.google.com/drive/folders/1H-usZnZp1og1vGyxrg0C9CuKcDiz4nCb,
經濟資料庫/02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3/02 小考,02 小考,https://drive.google.com/drive/folders/1IyxaqAekXnQ7hvHkCgj74gKJH9y02jhV,
經濟資料庫/其他資料,其他資料,https://drive.google.com/drive/folders/1TOFk8RJuWZdrGkXWeFDkIH5otwtIqXuP,
經濟資料庫/01經濟學原理與實習,01經濟學原理與實習,https://drive.google.com/drive/folders/1iHqnZvvTuCUpzawRUGP9SOArqx0U76po,
經濟資料庫/01經濟學原理與實習/1.04魏凱立,1.04魏凱立,https://drive.google.com/drive/folders/15yHsOOG2PxvBz3E_-9-B1KazbVUdFHlZ,
經濟資料庫/01經濟學原理與實習/1.04魏凱立/小考,小考,https://drive.google.com/drive/folders/15CvBK3GcCsS3Wnj0hHVA0Wji1sYG_8av,
經濟資料庫/01經濟學原理與實習/1.04魏凱立/期考,期考,https://drive.google.com/drive/folders/1ZayQOOpvzCc5Z8fkZ_2fBtiwxdmD9UdW,
經濟資料庫/01經濟學原理與實習/1.04魏凱立/期考/下學期期中考,下學期期中考,https://drive.google.com/drive/folders/10mxoXK_jpaW8DEqV-u2TN7vNJMhjzLer,
經濟資料庫/01經濟學原理與實習/1.04魏凱立/期考/下學期期末考,下學期期末考,https://drive.google.com/drive/folders/19Xzzf8AG5DpKslkS5_Gp5i9XN1mRH_LM,
經濟資料庫/01經濟學原理與實習/1.04魏凱立/期考/上學期期末考,上學期期末考,https://drive.google.com/drive/folders/1LxnSA_izuE03ilAKyceeV2BwNDDLiuAy,
經濟資料庫/01經濟學原理與實習/1.04魏凱立/期考/上學期期中考,上學期期中考,https://drive.google.com/drive/folders/1U-xpnD0R7vms-rwe9C3E57fYyY8XxxYD,
經濟資料庫/01經濟學原理與實習/1.04魏凱立/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1gypUcPlbH_NMUnqt1rGrfx2SBZl_yxsR,
經濟資料庫/01經濟學原理與實習/1.10馮勃翰,1.10馮勃翰,https://drive.google.com/drive/folders/17c0PU0LUdu4rNeZZKCR3XU_pG1-qvFKl,
經濟資料庫/01經濟學原理與實習/1.10馮勃翰/期考,期考,https://drive.google.com/drive/folders/1iAnyLPrJals4i-8laDGHv0cUcU5292RU,
經濟資料庫/01經濟學原理與實習/1.10馮勃翰/期考/上學期期中考,上學期期中考,https://drive.google.com/drive/folders/17klbB73n3gVnD7bOy0N8HwGzOjy0k8Hf,
經濟資料庫/01經濟學原理與實習/1.10馮勃翰/期考/上學期期末考,上學期期末考,https://drive.google.com/drive/folders/1evqe2Q68w3iPuJFP5HKRm7_OES8Y810s,
經濟資料庫/01經濟學原理與實習/1.99Mankiw習題解答,1.99Mankiw習題解答,https://drive.google.com/drive/folders/1Ay6lu2jqcmNcyp6OmcaDdpQ_cItQgZUS,
經濟資料庫/01經濟學原理與實習/1.99Mankiw習題解答/第六版,第六版,https://drive.google.com/drive/folders/1CGYRatnFed7tw-74b3rvoliyIf-clWSs,
經濟資料庫/01經濟學原理與實習/1.06王道一,1.06王道一,https://drive.google.com/drive/folders/1CIo6eM5l0LL5ZiYpPcvBbkW2ixYyHjru,
經濟資料庫/01經濟學原理與實習/1.06王道一/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1FH5tiqA45F_tegDVPz7937Q0BqTelC7m,
經濟資料庫/01經濟學原理與實習/1.06王道一/小考,小考,https://drive.google.com/drive/folders/1X6pqvQvWCuqqxzC1JorLgpiDRIm4pU_O,
經濟資料庫/01經濟學原理與實習/1.06王道一/期考,期考,https://drive.google.com/drive/folders/1fwHQoubQlYWQpEOlwwbyn-F1WFI_Gzd2,
經濟資料庫/01經濟學原理與實習/1.06王道一/期考/上學期期中考,上學期期中考,https://drive.google.com/drive/folders/1Cw2HIppel3t3AwZmfIJmmo3ZwK_8oyNA,
經濟資料庫/01經濟學原理與實習/1.06王道一/期考/上學期期末考,上學期期末考,https://drive.google.com/drive/folders/1wt5cqxbdhUXryoAo74odCKUzadS_4tC2,
經濟資料庫/01經濟學原理與實習/1.08蔡崇聖,1.08蔡崇聖,https://drive.google.com/drive/folders/1N-DZZv_dRHcBz--QjIciYd-kCc_DUGNz,
經濟資料庫/01經濟學原理與實習/1.08蔡崇聖/小考,小考,https://drive.google.com/drive/folders/1Ga06F-tyA6iLfQIBEHbPj6GH9_FEfUiK,
經濟資料庫/01經濟學原理與實習/1.08蔡崇聖/期考,期考,https://drive.google.com/drive/folders/1YPgtwoGHvnsBb8KlW6jvePdD5ODT7OOQ,
經濟資料庫/01經濟學原理與實習/1.08蔡崇聖/期考/上學期期中考,上學期期中考,https://drive.google.com/drive/folders/1TENed3Akpihlt4uwVSkyWiYbg2g7kM6z,
經濟資料庫/01經濟學原理與實習/1.08蔡崇聖/期考/上學期期末考,上學期期末考,https://drive.google.com/drive/folders/1uHztndDzTgJ88MXG33H_sTSZvApNRHXv,
經濟資料庫/01經濟學原理與實習/1.02駱明慶,1.02駱明慶,https://drive.google.com/drive/folders/1QEHMD7jRLD5pl1ZNNQc7t8ucnLfnTUx0,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/習題,習題,https://drive.google.com/drive/folders/1IdH_qDGzDhdEy5goCvrWDeykw7zz79Iy,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/習題/99上學期習題,99上學期習題,https://drive.google.com/drive/folders/11Haxtpm7C7HZ4x24WnDgnRin93tlP0co,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/習題/99下學期習題,99下學期習題,https://drive.google.com/drive/folders/14LoSCW-CKNRSj8Si4YuEguT11ZR-V8Dx,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/習題/105上學期習題,105上學期習題,https://drive.google.com/drive/folders/1dYevGo8smGXneqGVyGl2EGR3LY4oBJt5,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/習題/100上學期習題,100上學期習題,https://drive.google.com/drive/folders/1jefwKKQjs8jZMcxnQNWVMhJA6wzTqkyI,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/習題/105下學期習題,105下學期習題,https://drive.google.com/drive/folders/1uAHimecIgXGPrrJnTFOrZ7L-4HDHlV0A,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1b5n3cCeYOPPZKhJ5xI1nNCGa6U1mjI05,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/期考,期考,https://drive.google.com/drive/folders/18JOzI-wNnTX2RLv3JsqOZ7w6Y8Q5hE6b,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/期考/下學期期中考,下學期期中考,https://drive.google.com/drive/folders/1PzPIMlhxqbpfUBQk8rZuD3K9OENSMNHs,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/期考/上學期期中考,上學期期中考,https://drive.google.com/drive/folders/1768puKSc7o7d-ZPQXEOixwdHLqL9Vbif,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/期考/上學期期末考,上學期期末考,https://drive.google.com/drive/folders/1T20mx5mRQ7rV4HbF2AIEiIH5zRKZo4Ha,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/期考/下學期期末考,下學期期末考,https://drive.google.com/drive/folders/1otSUoVlnaDswzR3JZoIHwB1o4kGduqLM,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/小考,小考,https://drive.google.com/drive/folders/1phQ08qMIUVhqPH7V-Xy5tbew1ChBHFR6,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/小考/105下學期,105下學期,https://drive.google.com/drive/folders/1D7g8RNuePK5HQ4Fs0rCsaCIJTyvWJb8N,
經濟資料庫/01經濟學原理與實習/1.02駱明慶/小考/105上學期,105上學期,https://drive.google.com/drive/folders/1Xrv55hvV_ySqtvZCZ-UJZtNmLmXygNiY,
經濟資料庫/01經濟學原理與實習/1.11樊家忠,1.11樊家忠,https://drive.google.com/drive/folders/1eaanzjgYeOTr0zbkQBVz4ZC-23IX_Rr_,
經濟資料庫/01經濟學原理與實習/1.11樊家忠/總經原,總經原,https://drive.google.com/drive/folders/11w1GKerbxlQcrpmi2bzmMNflSVYEHMOg,
經濟資料庫/01經濟學原理與實習/1.11樊家忠/總經原/109,109,https://drive.google.com/drive/folders/1YDBasbBTjcbkPbfn7RwziU1wWzC1Bmld,
經濟資料庫/01經濟學原理與實習/1.11樊家忠/總經原/110,110,https://drive.google.com/drive/folders/1_NGCxh8PCPB7iu1PTLT6yEXpB3EbWaN7,
經濟資料庫/01經濟學原理與實習/1.11樊家忠/總經原/111,111,https://drive.google.com/drive/folders/158HaZ9HgO7kZ4avvzf8e_W5Y9DGnMIpT,
經濟資料庫/01經濟學原理與實習/1.11樊家忠/個經原,個經原,https://drive.google.com/drive/folders/1KSJRFLLD2sVGphC0iXXX1eYBKbKZxfqk,
經濟資料庫/01經濟學原理與實習/1.11樊家忠/個經原/109,109,https://drive.google.com/drive/folders/11ndj-IXJ_DFyb26K44rxyXbUQ2Lq1pE-,
經濟資料庫/01經濟學原理與實習/1.11樊家忠/個經原/111,111,https://drive.google.com/drive/folders/1XjO5NM9sYfuWggHV8aOJI0m9Gmns2kQu,
經濟資料庫/01經濟學原理與實習/1.11樊家忠/個經原/110,110,https://drive.google.com/drive/folders/1uA97o_vkkQrlngpCdCYi4jL0iRPUwvtZ,
經濟資料庫/01經濟學原理與實習/1.01林明仁,1.01林明仁,https://drive.google.com/drive/folders/1w5wujPY5xe13GcQ8yKriICRSsr19rs3T,
經濟資料庫/01經濟學原理與實習/1.01林明仁/期考,期考,https://drive.google.com/drive/folders/11eF5jrFtLRoSd3ZkLMa767CIr9EGTsNt,
經濟資料庫/01經濟學原理與實習/1.01林明仁/期考/ 下學期期中考, 下學期期中考,https://drive.google.com/drive/folders/11mIgsVSlFK06-p3UZ7fhEwpMkz6T3JYR,
經濟資料庫/01經濟學原理與實習/1.01林明仁/期考/上學期期中考,上學期期中考,https://drive.google.com/drive/folders/1PvCqT6rx5H6vRW8xfUaF9vHpgATTYEP-,
經濟資料庫/01經濟學原理與實習/1.01林明仁/期考/期初考,期初考,https://drive.google.com/drive/folders/1mJAnU6gRILuKwawbVqK4mO5to_ZTcjn8,
經濟資料庫/01經濟學原理與實習/1.01林明仁/期考/上學期期末考,上學期期末考,https://drive.google.com/drive/folders/1-TC_woi0LsAVLFpLHwXC0d57KGG2L2Ik,
經濟資料庫/01經濟學原理與實習/1.01林明仁/期考/下學期期末考,下學期期末考,https://drive.google.com/drive/folders/1__xxeptkMAhZh0KBHHJtnX-dP9lKHPOj,
經濟資料庫/01經濟學原理與實習/1.01林明仁/作業,作業,https://drive.google.com/drive/folders/13hxSGC1d9xyQtPpDWNhzYGpOodsYjb35,
經濟資料庫/01經濟學原理與實習/1.01林明仁/作業/104下學期作業,104下學期作業,https://drive.google.com/drive/folders/1GCtSICx8p4YT7OvVB5wvFCEg9cRVDcdk,
經濟資料庫/01經濟學原理與實習/1.01林明仁/作業/103上學期作業,103上學期作業,https://drive.google.com/drive/folders/1jTMg5g3tXPfJRWjBKUMcTMYuf2sSQSYf,
經濟資料庫/01經濟學原理與實習/1.01林明仁/作業/104 上學期作業,104 上學期作業,https://drive.google.com/drive/folders/1nhupD9n1MnNIfBF0HkIdsSyTuqYfvVuK,
經濟資料庫/01經濟學原理與實習/1.01林明仁/111-2林明仁_總經原,111-2林明仁_總經原,https://drive.google.com/drive/folders/1LG6gBOpszz_4rY4FQiokG2CcOkZCEhGz,
經濟資料庫/01經濟學原理與實習/1.01林明仁/課堂,課堂,https://drive.google.com/drive/folders/1RYLvOzy3-4GReYx4v4UaLbdybU71BxTR,
經濟資料庫/01經濟學原理與實習/1.01林明仁/課堂/課堂黑板筆記,課堂黑板筆記,https://drive.google.com/drive/folders/16BQuOOGAiqkSSplJwpUqncpiij7dps7r,
經濟資料庫/01經濟學原理與實習/1.01林明仁/課堂/專欄文章,專欄文章,https://drive.google.com/drive/folders/1L_CXNYCICnOXX_Tqy1R9S34tQMKq0FaB,
經濟資料庫/01經濟學原理與實習/1.01林明仁/課堂/上課筆記,上課筆記,https://drive.google.com/drive/folders/1W8SBUvD2gy6If1-2BTLmeitGkjEhnrfg,
經濟資料庫/01經濟學原理與實習/1.01林明仁/111-1林明仁_個經原,111-1林明仁_個經原,https://drive.google.com/drive/folders/1dxDjJ19SpdUfrlyGXBEkZ21eYwR7OGJM,
經濟資料庫/01經濟學原理與實習/1.01林明仁/實習課,實習課,https://drive.google.com/drive/folders/1kKf9iAHa7uKTt9Y8mjqom0SYX-rymguM,
經濟資料庫/01經濟學原理與實習/1.01林明仁/實習課/實習課投影片答案,實習課投影片答案,https://drive.google.com/drive/folders/1LDAIjjBDBhx92pEiJFj1FkEpBfHLtVQN,
經濟資料庫/01經濟學原理與實習/1.01林明仁/實習課/下學期實習課講義,下學期實習課講義,https://drive.google.com/drive/folders/1lSN0-xEMwW4SQJShgRAwmxdhHDBgigVW,
經濟資料庫/01經濟學原理與實習/1.01林明仁/習題與解答,習題與解答,https://drive.google.com/drive/folders/1tFSFGC9s_bB07rFl3Q_mM3kUhcXJ3kA7,
經濟資料庫/01經濟學原理與實習/1.01林明仁/歷年課程評價,歷年課程評價,https://drive.google.com/drive/folders/1wBp8wPWtKSTkoKQxQmJdzzsc6q02Y373,
經濟資料庫/01經濟學原理與實習/1.05葉淑貞,1.05葉淑貞,https://drive.google.com/drive/folders/15O4j91GL9aTBy5pix_E_aKVuonGJfZsL,
經濟資料庫/01經濟學原理與實習/1.05葉淑貞/講義,講義,https://drive.google.com/drive/folders/1gLRF2dd2TliFtumaMYZS8_7N_m8bcwEA,
經濟資料庫/01經濟學原理與實習/1.07張清溪,1.07張清溪,https://drive.google.com/drive/folders/15QQ4EV92aLLJ1r1TSk_L57JAstAy5zyq,
經濟資料庫/01經濟學原理與實習/1.07張清溪/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1AypXW1MorVeiAMgxFcUnQ06plCwyGYJO,
經濟資料庫/01經濟學原理與實習/1.09陳旭昇,1.09陳旭昇,https://drive.google.com/drive/folders/17q1VIEHeKZWt6l620FtRvuATqGoIuuC0,
經濟資料庫/01經濟學原理與實習/1.09陳旭昇/期考,期考,https://drive.google.com/drive/folders/1UFcwFcuwNmEs9cnfFIcM3rcH_LPDQ3Z2,
經濟資料庫/01經濟學原理與實習/1.09陳旭昇/期考/下學期期末考,下學期期末考,https://drive.google.com/drive/folders/1XzrQzKGdwXpsEYNQ3HhLUpvk9K7_Qv6l,
經濟資料庫/01經濟學原理與實習/1.00暑修,1.00暑修,https://drive.google.com/drive/folders/1PXs8kXmVrz2XMQ7zuKM2UXC5iKevt2HL,
經濟資料庫/01經濟學原理與實習/1.00暑修/107駱明慶,107駱明慶,https://drive.google.com/drive/folders/1p6iLvo06kTcW9qPoOF-59HePFvcsf3YP,
經濟資料庫/01經濟學原理與實習/1.00暑修/107駱明慶/經原上,經原上,https://drive.google.com/drive/folders/114vx48klr4sxJVXxux_ISClN7YgSrh8X,
經濟資料庫/01經濟學原理與實習/1.00暑修/107駱明慶/經原上/期中考,期中考,https://drive.google.com/drive/folders/14Dl40Gz5hOPUVKA_gENqKjTrpMRSYGjF,
經濟資料庫/01經濟學原理與實習/1.00暑修/107駱明慶/經原上/作業,作業,https://drive.google.com/drive/folders/1KYVUYf5BqaoiO2QM003Jok6ws8ovqL33,
